id,name_ko,name_en,aliases,country,sector,category,brand_type,parent,tier,b2b
live-nation,라이브네이션,Live Nation Entertainment,티켓마스터|Ticketmaster,US,통신·미디어·엔터,엔터테인먼트·음반,corporate,,major,0
sm-entertainment,SM엔터테인먼트,SM Entertainment,SM|에스엠,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,kakao,major,0
sony-music,소니뮤직,Sony Music Entertainment,,US,통신·미디어·엔터,엔터테인먼트·음반,corporate,sony,major,0
starship-entertainment,스타쉽엔터테인먼트,Starship Entertainment,스타쉽,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,kakao-entertainment,niche,0
studio-dragon,스튜디오드래곤,Studio Dragon,,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,cj-enm,niche,1
universal-music-group,유니버설뮤직,Universal Music Group,UMG,NL,통신·미디어·엔터,엔터테인먼트·음반,corporate,,mega,0
warner-music-group,워너뮤직,Warner Music Group,WMG,US,통신·미디어·엔터,엔터테인먼트·음반,corporate,,major,0
yg-entertainment,YG엔터테인먼트,YG Entertainment,YG|와이지,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,,major,0
a24,A24,A24,,US,통신·미디어·엔터,영화·애니메이션,both,,niche,0
cgv,CGV,CJ CGV,,KR,통신·미디어·엔터,영화·애니메이션,both,cj-group,major,0
disney,디즈니,The Walt Disney Company,월트 디즈니|Disney,US,통신·미디어·엔터,영화·애니메이션,both,,mega,0
dreamworks-animation,드림웍스,DreamWorks Animation,드림웍스 애니메이션,US,통신·미디어·엔터,영화·애니메이션,both,nbcuniversal,major,0
imax,아이맥스,IMAX,,CA,통신·미디어·엔터,영화·애니메이션,both,,major,0
lotte-cinema,롯데시네마,Lotte Cinema,,KR,통신·미디어·엔터,영화·애니메이션,both,lotte-group,major,0
marvel-studios,마블 스튜디오,Marvel Studios,마블|Marvel,US,통신·미디어·엔터,영화·애니메이션,both,disney,mega,0
megabox,메가박스,Megabox,,KR,통신·미디어·엔터,영화·애니메이션,both,,major,0
nbcuniversal,NBC유니버설,NBCUniversal,NBC,US,통신·미디어·엔터,영화·애니메이션,corporate,comcast,major,0
paramount,파라마운트,Paramount Skydance,Paramount Pictures,US,통신·미디어·엔터,영화·애니메이션,both,,major,0
pixar,픽사,Pixar Animation Studios,Pixar,US,통신·미디어·엔터,영화·애니메이션,both,disney,mega,0
sony-pictures,소니 픽처스,Sony Pictures Entertainment,,US,통신·미디어·엔터,영화·애니메이션,corporate,sony,major,0
studio-ghibli,스튜디오 지브리,Studio Ghibli,지브리,JP,통신·미디어·엔터,영화·애니메이션,both,,major,0
toei-animation,도에이 애니메이션,Toei Animation,토에이,JP,통신·미디어·엔터,영화·애니메이션,both,,niche,0
toho,도호,Toho,토호,JP,통신·미디어·엔터,영화·애니메이션,both,,niche,0
universal-pictures,유니버설 픽처스,Universal Pictures,,US,통신·미디어·엔터,영화·애니메이션,both,nbcuniversal,major,0
warner-bros,워너브라더스,Warner Bros.,워너 브라더스,US,통신·미디어·엔터,영화·애니메이션,both,,mega,0
elsevier,엘스비어,Elsevier,,NL,통신·미디어·엔터,출판,both,,niche,1
kadokawa,가도카와,Kadokawa,카도카와,JP,통신·미디어·엔터,출판,corporate,,niche,0
kodansha,고단샤,Kodansha,강담사,JP,통신·미디어·엔터,출판,both,,niche,0
minumsa,민음사,Minumsa,,KR,통신·미디어·엔터,출판,both,,niche,0
munhakdongne,문학동네,Munhakdongne,,KR,통신·미디어·엔터,출판,both,,niche,0
penguin-random-house,펭귄 랜덤하우스,Penguin Random House,펭귄북스|Penguin,US,통신·미디어·엔터,출판,both,,major,0
shueisha,슈에이샤,Shueisha,집영사|주간 소년 점프,JP,통신·미디어·엔터,출판,both,,niche,0
att,AT&T,AT&T,에이티앤티,US,통신·미디어·엔터,통신사,both,,major,0
china-mobile,차이나모바일,China Mobile,중국이동,CN,통신·미디어·엔터,통신사,both,,major,0
comcast,컴캐스트,Comcast,Xfinity,US,통신·미디어·엔터,통신사,corporate,,major,0
deutsche-telekom,도이치텔레콤,Deutsche Telekom,,DE,통신·미디어·엔터,통신사,both,,major,0
kt,KT,KT,케이티|올레,KR,통신·미디어·엔터,통신사,both,,major,0
lg-uplus,LG유플러스,LG Uplus,LG U+|엘지유플러스,KR,통신·미디어·엔터,통신사,both,lg-group,major,0
ntt,NTT,Nippon Telegraph and Telephone,일본전신전화,JP,통신·미디어·엔터,통신사,corporate,,major,0
ntt-docomo,NTT도코모,NTT Docomo,도코모,JP,통신·미디어·엔터,통신사,both,ntt,major,0
sk-broadband,SK브로드밴드,SK Broadband,B tv,KR,통신·미디어·엔터,통신사,both,sk-telecom,niche,0
sk-telecom,SK텔레콤,SK Telecom,SKT|에스케이텔레콤,KR,통신·미디어·엔터,통신사,both,sk-group,major,0
softbank-corp,소프트뱅크(통신),SoftBank Corp.,,JP,통신·미디어·엔터,통신사,both,softbank-group,major,0
starlink,스타링크,Starlink,,US,통신·미디어·엔터,통신사,product,,major,0
t-mobile,T모바일,T-Mobile US,T-Mobile,US,통신·미디어·엔터,통신사,both,deutsche-telekom,major,0
verizon,버라이즌,Verizon,,US,통신·미디어·엔터,통신사,both,,major,0
vodafone,보다폰,Vodafone,,GB,통신·미디어·엔터,통신사,both,,major,0
8seconds,에잇세컨즈,8seconds,에잇 세컨즈,KR,패션·럭셔리,SPA·캐주얼,product,samsung-cnt-fashion,major,0
and-other-stories,앤아더스토리즈,& Other Stories,,SE,패션·럭셔리,SPA·캐주얼,product,hm-group,niche,0
arket,아르켓,Arket,,SE,패션·럭셔리,SPA·캐주얼,product,hm-group,niche,0
banana-republic,바나나 리퍼블릭,Banana Republic,,US,패션·럭셔리,SPA·캐주얼,product,gap-inc,niche,0
bershka,버쉬카,Bershka,,ES,패션·럭셔리,SPA·캐주얼,product,inditex,niche,0
cos,코스,COS,,GB,패션·럭셔리,SPA·캐주얼,product,hm-group,major,0
eland-world,이랜드월드,E-Land World,이랜드,KR,패션·럭셔리,SPA·캐주얼,corporate,,major,0
fast-retailing,패스트리테일링,Fast Retailing,,JP,패션·럭셔리,SPA·캐주얼,corporate,,major,0
fnf,F&F,F&F,에프앤에프,KR,패션·럭셔리,SPA·캐주얼,corporate,,major,0
gap,갭,Gap,GAP,US,패션·럭셔리,SPA·캐주얼,product,gap-inc,major,0
gap-inc,갭 주식회사,Gap Inc.,,US,패션·럭셔리,SPA·캐주얼,corporate,,major,0
gu,지유,GU,,JP,패션·럭셔리,SPA·캐주얼,product,fast-retailing,niche,0
hm,H&M,H&M,에이치앤엠,SE,패션·럭셔리,SPA·캐주얼,product,hm-group,mega,0
hm-group,H&M 그룹,H&M Group,H & M Hennes & Mauritz,SE,패션·럭셔리,SPA·캐주얼,corporate,,major,0
inditex,인디텍스,Inditex,,ES,패션·럭셔리,SPA·캐주얼,corporate,,major,0
levis,리바이스,Levi's,Levi Strauss & Co.,US,패션·럭셔리,SPA·캐주얼,both,,mega,0
massimo-dutti,마시모두띠,Massimo Dutti,,ES,패션·럭셔리,SPA·캐주얼,product,inditex,major,0
mixxo,미쏘,MIXXO,,KR,패션·럭셔리,SPA·캐주얼,product,eland-world,niche,0
mlb-fnf,MLB,MLB,엠엘비,KR,패션·럭셔리,SPA·캐주얼,product,fnf,major,0
musinsa-standard,무신사 스탠다드,Musinsa Standard,무탠다드,KR,패션·럭셔리,SPA·캐주얼,product,musinsa,major,0
old-navy,올드네이비,Old Navy,,US,패션·럭셔리,SPA·캐주얼,product,gap-inc,niche,0
pull-and-bear,풀앤베어,Pull&Bear,,ES,패션·럭셔리,SPA·캐주얼,product,inditex,niche,0
shinsung-tongsang,신성통상,Shinsung Tongsang,,KR,패션·럭셔리,SPA·캐주얼,corporate,,niche,0
spao,스파오,SPAO,,KR,패션·럭셔리,SPA·캐주얼,product,eland-world,major,0
topten,탑텐,TOPTEN10,탑텐10,KR,패션·럭셔리,SPA·캐주얼,product,shinsung-tongsang,major,0
uniqlo,유니클로,Uniqlo,,JP,패션·럭셔리,SPA·캐주얼,product,fast-retailing,mega,0
zara,자라,Zara,,ES,패션·럭셔리,SPA·캐주얼,product,inditex,mega,0
capri-holdings,카프리 홀딩스,Capri Holdings,,US,패션·럭셔리,가방·잡화,corporate,,niche,0
charles-keith,찰스앤키스,Charles & Keith,,SG,패션·럭셔리,가방·잡화,both,,niche,0
coach,코치,Coach,,US,패션·럭셔리,가방·잡화,product,tapestry,major,0
delvaux,델보,Delvaux,,BE,패션·럭셔리,가방·잡화,product,richemont,niche,0
goyard,고야드,Goyard,,FR,패션·럭셔리,가방·잡화,both,,niche,0
kate-spade,케이트 스페이드,Kate Spade New York,케이트스페이드,US,패션·럭셔리,가방·잡화,product,tapestry,major,0
longchamp,롱샴,Longchamp,,FR,패션·럭셔리,가방·잡화,both,,major,0
mcm,MCM,MCM,엠씨엠,DE,패션·럭셔리,가방·잡화,both,,major,0
michael-kors,마이클 코어스,Michael Kors,마이클코어스|MK,US,패션·럭셔리,가방·잡화,product,capri-holdings,major,0
montblanc,몽블랑,Montblanc,,DE,패션·럭셔리,가방·잡화,product,richemont,major,0
polene,폴렌느,Polène,Polene,FR,패션·럭셔리,가방·잡화,both,,niche,0
rimowa,리모와,Rimowa,,DE,패션·럭셔리,가방·잡화,product,lvmh,major,0
samsonite,쌤소나이트,Samsonite,샘소나이트,US,패션·럭셔리,가방·잡화,both,,major,0
stand-oil,스탠드오일,Stand Oil,,KR,패션·럭셔리,가방·잡화,both,,niche,0
tapestry,태피스트리,Tapestry,,US,패션·럭셔리,가방·잡화,corporate,,niche,0
tory-burch,토리버치,Tory Burch,,US,패션·럭셔리,가방·잡화,both,,major,0
tumi,투미,Tumi,,US,패션·럭셔리,가방·잡화,product,samsonite,major,0
acne-studios,아크네 스튜디오,Acne Studios,아크네,SE,패션·럭셔리,디자이너·스트리트,both,,major,0
ader-error,아더에러,ADER error,,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
aime-leon-dore,에임 레온 도르,Aimé Leon Dore,ALD|에메 레온 도르,US,패션·럭셔리,디자이너·스트리트,both,,niche,0
ami-paris,아미,AMI Paris,아미 파리스,FR,패션·럭셔리,디자이너·스트리트,both,,major,0
andersson-bell,앤더슨벨,Andersson Bell,,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
auralee,오라리,Auralee,,JP,패션·럭셔리,디자이너·스트리트,both,,niche,0
bape,베이프,A Bathing Ape,BAPE,JP,패션·럭셔리,디자이너·스트리트,both,,niche,0
carhartt,칼하트,Carhartt,칼하트 WIP|Carhartt WIP,US,패션·럭셔리,디자이너·스트리트,both,,major,0
comme-des-garcons,꼼데가르송,Comme des Garçons,꼼데|CDG|꼼데 가르송,JP,패션·럭셔리,디자이너·스트리트,both,,major,0
covernat,커버낫,Covernat,,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
fear-of-god,피어 오브 갓,Fear of God,FOG|에센셜,US,패션·럭셔리,디자이너·스트리트,both,,niche,0
issey-miyake,이세이 미야케,Issey Miyake,플리츠플리즈|이세이미야케,JP,패션·럭셔리,디자이너·스트리트,both,,major,0
jacquemus,자크뮈스,Jacquemus,,FR,패션·럭셔리,디자이너·스트리트,both,,niche,0
jil-sander,질 샌더,Jil Sander,질샌더,DE,패션·럭셔리,디자이너·스트리트,product,otb-group,niche,0
juun-j,준지,Juun.J,,KR,패션·럭셔리,디자이너·스트리트,product,samsung-cnt-fashion,niche,0
kenzo,겐조,Kenzo,,FR,패션·럭셔리,디자이너·스트리트,product,lvmh,major,0
kith,키스,Kith,,US,패션·럭셔리,디자이너·스트리트,both,,niche,0
lemaire,르메르,Lemaire,,FR,패션·럭셔리,디자이너·스트리트,both,,niche,0
low-classic,로우클래식,Low Classic,,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
maison-kitsune,메종 키츠네,Maison Kitsuné,키츠네,FR,패션·럭셔리,디자이너·스트리트,both,,niche,0
maison-margiela,메종 마르지엘라,Maison Margiela,마르지엘라,FR,패션·럭셔리,디자이너·스트리트,product,otb-group,major,0
mardi-mercredi,마르디 메크르디,Mardi Mercredi,마르디,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
marithe-francois-girbaud,마리떼 프랑소와 저버,Marithé + François Girbaud,마리떼,FR,패션·럭셔리,디자이너·스트리트,both,,niche,0
marni,마르니,Marni,,IT,패션·럭셔리,디자이너·스트리트,product,otb-group,niche,0
matin-kim,마뗑킴,Matin Kim,마땡킴,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
off-white,오프화이트,Off-White,,IT,패션·럭셔리,디자이너·스트리트,both,,major,0
otb-group,OTB 그룹,OTB Group,Only The Brave,IT,패션·럭셔리,디자이너·스트리트,corporate,,niche,0
our-legacy,아워레가시,Our Legacy,,SE,패션·럭셔리,디자이너·스트리트,both,,niche,0
palace,팔라스,Palace Skateboards,팔라스 스케이트보드,GB,패션·럭셔리,디자이너·스트리트,both,,niche,0
rick-owens,릭 오웬스,Rick Owens,릭오웬스,US,패션·럭셔리,디자이너·스트리트,both,,niche,0
sacai,사카이,Sacai,,JP,패션·럭셔리,디자이너·스트리트,both,,niche,0
stone-island,스톤아일랜드,Stone Island,스톤,IT,패션·럭셔리,디자이너·스트리트,product,moncler,major,0
stussy,스투시,Stüssy,Stussy,US,패션·럭셔리,디자이너·스트리트,both,,major,0
supreme,슈프림,Supreme,,US,패션·럭셔리,디자이너·스트리트,product,essilorluxottica,major,0
thisisneverthat,디스이즈네버댓,thisisneverthat,TINT,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
thom-browne,톰 브라운,Thom Browne,톰브라운,US,패션·럭셔리,디자이너·스트리트,product,zegna-group,major,0
vivienne-westwood,비비안 웨스트우드,Vivienne Westwood,비비안웨스트우드,GB,패션·럭셔리,디자이너·스트리트,both,,major,0
wooyoungmi,우영미,Wooyoungmi,,KR,패션·럭셔리,디자이너·스트리트,both,,niche,0
alexander-mcqueen,알렉산더 맥퀸,Alexander McQueen,맥퀸,GB,패션·럭셔리,럭셔리하우스,product,kering,major,0
armani,아르마니,Giorgio Armani,조르지오 아르마니|엠포리오 아르마니,IT,패션·럭셔리,럭셔리하우스,both,,mega,0
balenciaga,발렌시아가,Balenciaga,,FR,패션·럭셔리,럭셔리하우스,product,kering,mega,0
balmain,발망,Balmain,,FR,패션·럭셔리,럭셔리하우스,both,,niche,0
bottega-veneta,보테가 베네타,Bottega Veneta,보테가,IT,패션·럭셔리,럭셔리하우스,product,kering,major,0
brioni,브리오니,Brioni,,IT,패션·럭셔리,럭셔리하우스,product,kering,niche,0
burberry,버버리,Burberry,,GB,패션·럭셔리,럭셔리하우스,both,,mega,0
celine,셀린느,Celine,셀린|Céline,FR,패션·럭셔리,럭셔리하우스,product,lvmh,mega,0
chanel,샤넬,Chanel,,FR,패션·럭셔리,럭셔리하우스,both,,mega,0
chloe,끌로에,Chloé,Chloe,FR,패션·럭셔리,럭셔리하우스,product,richemont,major,0
dior,디올,Dior,크리스찬 디올|Christian Dior,FR,패션·럭셔리,럭셔리하우스,product,lvmh,mega,0
dolce-gabbana,돌체앤가바나,Dolce & Gabbana,돌체앤가바나|D&G,IT,패션·럭셔리,럭셔리하우스,both,,major,0
fendi,펜디,Fendi,,IT,패션·럭셔리,럭셔리하우스,product,lvmh,mega,0
ferragamo,페라가모,Ferragamo,살바토레 페라가모,IT,패션·럭셔리,럭셔리하우스,both,,major,0
givenchy,지방시,Givenchy,,FR,패션·럭셔리,럭셔리하우스,product,lvmh,major,0
gucci,구찌,Gucci,,IT,패션·럭셔리,럭셔리하우스,product,kering,mega,0
hermes,에르메스,Hermès,Hermes,FR,패션·럭셔리,럭셔리하우스,both,,mega,0
kering,케링,Kering,,FR,패션·럭셔리,럭셔리하우스,corporate,,mega,0
loewe,로에베,Loewe,,ES,패션·럭셔리,럭셔리하우스,product,lvmh,major,0
loro-piana,로로피아나,Loro Piana,,IT,패션·럭셔리,럭셔리하우스,product,lvmh,major,0
louis-vuitton,루이비통,Louis Vuitton,LV|루이뷔통,FR,패션·럭셔리,럭셔리하우스,product,lvmh,mega,0
lvmh,LVMH,LVMH Moët Hennessy Louis Vuitton,루이비통모에헤네시|엘브이엠에이치,FR,패션·럭셔리,럭셔리하우스,corporate,,mega,0
miu-miu,미우미우,Miu Miu,,IT,패션·럭셔리,럭셔리하우스,product,prada-group,major,0
moncler,몽클레르,Moncler,몽클레어,IT,패션·럭셔리,럭셔리하우스,both,,major,0
prada,프라다,Prada,,IT,패션·럭셔리,럭셔리하우스,product,prada-group,mega,0
prada-group,프라다 그룹,Prada Group,Prada S.p.A.,IT,패션·럭셔리,럭셔리하우스,corporate,,major,0
saint-laurent,생로랑,Saint Laurent,입생로랑|YSL,FR,패션·럭셔리,럭셔리하우스,product,kering,mega,0
valentino,발렌티노,Valentino,,IT,패션·럭셔리,럭셔리하우스,both,,major,0
versace,베르사체,Versace,,IT,패션·럭셔리,럭셔리하우스,product,prada-group,mega,0
zegna,제냐,Zegna,에르메네질도 제냐,IT,패션·럭셔리,럭셔리하우스,product,zegna-group,major,0
zegna-group,제냐 그룹,Ermenegildo Zegna Group,,IT,패션·럭셔리,럭셔리하우스,corporate,,niche,0
berluti,벨루티,Berluti,,FR,패션·럭셔리,신발,product,lvmh,niche,0
birkenstock,버켄스탁,Birkenstock,,DE,패션·럭셔리,신발,both,,major,0
christian-louboutin,크리스찬 루부탱,Christian Louboutin,루부탱,FR,패션·럭셔리,신발,both,,major,0
churchs,처치스,Church's,,GB,패션·럭셔리,신발,product,prada-group,niche,0
clarks,클락스,Clarks,,GB,패션·럭셔리,신발,both,,niche,0
converse,컨버스,Converse,,US,패션·럭셔리,신발,product,nike,major,0
crocs,크록스,Crocs,,US,패션·럭셔리,신발,both,,major,0
deckers,데커스 브랜즈,Deckers Brands,,US,패션·럭셔리,신발,corporate,,niche,0
dr-martens,닥터마틴,Dr. Martens,닥마,GB,패션·럭셔리,신발,both,,major,0
ecco,에코,ECCO,,DK,패션·럭셔리,신발,both,,niche,0
jimmy-choo,지미추,Jimmy Choo,,GB,패션·럭셔리,신발,product,capri-holdings,major,0
onitsuka-tiger,오니츠카 타이거,Onitsuka Tiger,오니츠카,JP,패션·럭셔리,신발,product,asics,major,0
skechers,스케쳐스,Skechers,,US,패션·럭셔리,신발,both,,major,0
timberland,팀버랜드,Timberland,,US,패션·럭셔리,신발,product,vf-corp,major,0
tods,토즈,Tod's,,IT,패션·럭셔리,신발,both,,niche,0
ugg,어그,UGG,,US,패션·럭셔리,신발,product,deckers,major,0
vans,반스,Vans,,US,패션·럭셔리,신발,product,vf-corp,major,0
carin,카린,CARIN,,KR,패션·럭셔리,안경·아이웨어,both,,niche,0
essilorluxottica,에실로룩소티카,EssilorLuxottica,룩소티카,FR,패션·럭셔리,안경·아이웨어,corporate,,major,0
gentle-monster,젠틀몬스터,Gentle Monster,젠몬,KR,패션·럭셔리,안경·아이웨어,product,iicombined,major,0
iicombined,아이아이컴바인드,IICOMBINED,,KR,패션·럭셔리,안경·아이웨어,corporate,,niche,0
oakley,오클리,Oakley,,US,패션·럭셔리,안경·아이웨어,product,essilorluxottica,major,0
ray-ban,레이밴,Ray-Ban,,IT,패션·럭셔리,안경·아이웨어,product,essilorluxottica,mega,0
warby-parker,와비 파커,Warby Parker,,US,패션·럭셔리,안경·아이웨어,both,,niche,0
byc,BYC,BYC,비와이씨,KR,패션·럭셔리,언더웨어·라운지,both,,major,0
skims,스킴스,Skims,,US,패션·럭셔리,언더웨어·라운지,both,,niche,0
victorias-secret,빅토리아 시크릿,Victoria's Secret,빅시,US,패션·럭셔리,언더웨어·라운지,both,,major,0
wacoal,와코루,Wacoal,,JP,패션·럭셔리,언더웨어·라운지,both,,niche,0
allsaints,올세인츠,AllSaints,,GB,패션·럭셔리,컨템포러리,both,,niche,0
apc,아페쎄,A.P.C.,APC,FR,패션·럭셔리,컨템포러리,both,,niche,0
beanpole,빈폴,Beanpole,,KR,패션·럭셔리,컨템포러리,product,samsung-cnt-fashion,major,0
calvin-klein,캘빈클라인,Calvin Klein,CK,US,패션·럭셔리,컨템포러리,product,pvh,mega,0
diesel,디젤,Diesel,,IT,패션·럭셔리,컨템포러리,product,otb-group,major,0
ganni,가니,Ganni,,DK,패션·럭셔리,컨템포러리,both,,niche,0
handsome,한섬,Handsome,,KR,패션·럭셔리,컨템포러리,corporate,hyundai-department-store-group,major,0
hazzys,헤지스,Hazzys,,KR,패션·럭셔리,컨템포러리,product,lf,major,0
hugo-boss,휴고 보스,Hugo Boss,보스|BOSS,DE,패션·럭셔리,컨템포러리,both,,major,0
kolon-industries-fnc,코오롱인더스트리FnC,Kolon Industries FnC,코오롱FnC,KR,패션·럭셔리,컨템포러리,corporate,kolon-group,major,0
kuho,구호,KUHO,,KR,패션·럭셔리,컨템포러리,product,samsung-cnt-fashion,niche,0
lacoste,라코스테,Lacoste,,FR,패션·럭셔리,컨템포러리,both,,major,0
lf,LF,LF Corp.,엘에프|LG패션,KR,패션·럭셔리,컨템포러리,corporate,,major,0
maje,마쥬,Maje,,FR,패션·럭셔리,컨템포러리,product,smcp,niche,0
max-mara,막스마라,Max Mara,,IT,패션·럭셔리,컨템포러리,both,,major,0
pvh,PVH,PVH Corp.,,US,패션·럭셔리,컨템포러리,corporate,,niche,0
ralph-lauren,랄프 로렌,Ralph Lauren,폴로|폴로 랄프로렌,US,패션·럭셔리,컨템포러리,both,,mega,0
samsung-cnt-fashion,삼성물산 패션부문,Samsung C&T Fashion Group,,KR,패션·럭셔리,컨템포러리,corporate,samsung-group,major,0
sandro,산드로,Sandro,,FR,패션·럭셔리,컨템포러리,product,smcp,niche,0
shinsegae-international,신세계인터내셔날,Shinsegae International,SI|신세계인터,KR,패션·럭셔리,컨템포러리,corporate,shinsegae-group,major,0
smcp,SMCP,SMCP,,FR,패션·럭셔리,컨템포러리,corporate,,niche,0
studio-tomboy,스튜디오 톰보이,Studio Tomboy,톰보이,KR,패션·럭셔리,컨템포러리,product,shinsegae-international,niche,0
system,시스템,SYSTEM,,KR,패션·럭셔리,컨템포러리,product,handsome,niche,0
theory,띠어리,Theory,,US,패션·럭셔리,컨템포러리,product,fast-retailing,major,0
time,타임,TIME,,KR,패션·럭셔리,컨템포러리,product,handsome,major,0
tommy-hilfiger,타미힐피거,Tommy Hilfiger,타미,US,패션·럭셔리,컨템포러리,product,pvh,major,0
toteme,토템,Toteme,,SE,패션·럭셔리,컨템포러리,both,,niche,0
